follow_up_id,invoice_id,owner,follow_up_type,follow_up_status,created_date,due_date,aging_days,latest_response,next_action,generated_email_text,reminder_text
FUP00001874,INV00004137,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004137

Hi AP Team,

Invoice INV00004137 for vendor Graham, Roberts and Thomas is scheduled to release 11 days before the contractual due date.

Risk score: 0.88
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-04-13 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004137. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001875,INV00004138,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004138

Hi AP Team,

Invoice INV00004138 for vendor Carr, Smith and Benton is scheduled to release 15 days before the contractual due date.

Risk score: 0.75
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-02-19 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004138. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001876,INV00004141,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004141

Hi AP Team,

Invoice INV00004141 for vendor Maynard-Watson is scheduled to release 22 days before the contractual due date.

Risk score: 0.74
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-07-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004141. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001877,INV00004142,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004142

Hi AP Team,

Invoice INV00004142 for vendor Wilson-Lin is scheduled to release 42 days before the contractual due date.

Risk score: 0.69
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-04-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004142. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001878,INV00004143,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004143

Hi AP Team,

Invoice INV00004143 for vendor Thompson-Bush is scheduled to release 29 days before the contractual due date.

Risk score: 0.61
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-03-10 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004143. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001879,INV00004144,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004144

Hi AP Team,

Invoice INV00004144 for vendor Robinson-Ford is scheduled to release 15 days before the contractual due date.

Risk score: 0.42
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-04-11 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004144. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001880,INV00004146,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004146

Hi AP Team,

Invoice INV00004146 for vendor Romero-Armstrong is scheduled to release 22 days before the contractual due date.

Risk score: 0.32
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-10-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004146. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001881,INV00004148,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004148

Hi AP Team,

Invoice INV00004148 for vendor Ramsey, Kelley and Williams is scheduled to release 9 days before the contractual due date.

Risk score: 0.65
Root cause: System error
Recommended action: DEFER
Recommended release date: 2025-11-15 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004148. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001882,INV00004149,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004149

Hi AP Team,

Invoice INV00004149 for vendor Thompson-Bush is scheduled to release 28 days before the contractual due date.

Risk score: 0.37
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-04-03 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004149. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001883,INV00004150,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004150

Hi AP Team,

Invoice INV00004150 for vendor Garcia-Vasquez is scheduled to release 17 days before the contractual due date.

Risk score: 0.79
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-01-15 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004150. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001884,INV00004151,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004151

Hi AP Team,

Invoice INV00004151 for vendor Merritt and Sons is scheduled to release 34 days before the contractual due date.

Risk score: 0.59
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-12-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004151. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001885,INV00004154,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004154

Hi AP Team,

Invoice INV00004154 for vendor Ellis Inc is scheduled to release 7 days before the contractual due date.

Risk score: 0.77
Root cause: System error
Recommended action: DEFER
Recommended release date: 2025-03-12 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004154. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001886,INV00004157,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004157

Hi AP Team,

Invoice INV00004157 for vendor Harrell Group is scheduled to release 18 days before the contractual due date.

Risk score: 0.30
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-11-25 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004157. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001887,INV00004161,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004161

Hi AP Team,

Invoice INV00004161 for vendor Hill Inc is scheduled to release 36 days before the contractual due date.

Risk score: 0.75
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-08-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004161. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001888,INV00004162,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004162

Hi AP Team,

Invoice INV00004162 for vendor Hernandez Ltd is scheduled to release 9 days before the contractual due date.

Risk score: 0.79
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2026-03-25 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004162. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001889,INV00004163,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004163

Hi AP Team,

Invoice INV00004163 for vendor Tran, Pollard and King is scheduled to release 22 days before the contractual due date.

Risk score: 0.73
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-09-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004163. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001890,INV00004164,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004164

Hi AP Team,

Invoice INV00004164 for vendor Jordan-Lee is scheduled to release 6 days before the contractual due date.

Risk score: 0.82
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-11-16 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004164. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001891,INV00004166,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004166

Hi AP Team,

Invoice INV00004166 for vendor Oneal-Adams is scheduled to release 3 days before the contractual due date.

Risk score: 0.69
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2025-06-20 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004166. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001892,INV00004168,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004168

Hi AP Team,

Invoice INV00004168 for vendor Long PLC is scheduled to release 29 days before the contractual due date.

Risk score: 0.65
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-12-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004168. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001893,INV00004171,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004171

Hi AP Team,

Invoice INV00004171 for vendor Henderson LLC is scheduled to release 5 days before the contractual due date.

Risk score: 0.75
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-10-27 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004171. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001894,INV00004174,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004174

Hi AP Team,

Invoice INV00004174 for vendor Holmes-Jordan is scheduled to release 11 days before the contractual due date.

Risk score: 0.85
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2025-09-20 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004174. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001895,INV00004175,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004175

Hi AP Team,

Invoice INV00004175 for vendor Kirby-Nguyen is scheduled to release 37 days before the contractual due date.

Risk score: 0.71
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-03-08 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004175. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001896,INV00004177,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004177

Hi AP Team,

Invoice INV00004177 for vendor Turner-Franco is scheduled to release 12 days before the contractual due date.

Risk score: 0.66
Root cause: System error
Recommended action: DEFER
Recommended release date: 2026-03-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004177. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001897,INV00004180,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004180

Hi AP Team,

Invoice INV00004180 for vendor Jimenez, Long and Washington is scheduled to release 34 days before the contractual due date.

Risk score: 0.80
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-03-30 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004180. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001898,INV00004181,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004181

Hi AP Team,

Invoice INV00004181 for vendor Maynard-Watson is scheduled to release 31 days before the contractual due date.

Risk score: 0.44
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-12-31 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004181. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001899,INV00004182,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004182

Hi AP Team,

Invoice INV00004182 for vendor Williams and Sons is scheduled to release 24 days before the contractual due date.

Risk score: 0.70
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-12-27 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004182. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001900,INV00004183,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004183

Hi AP Team,

Invoice INV00004183 for vendor Pham Inc is scheduled to release 28 days before the contractual due date.

Risk score: 0.60
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-01-13 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004183. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001901,INV00004184,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004184

Hi AP Team,

Invoice INV00004184 for vendor Garcia PLC is scheduled to release 33 days before the contractual due date.

Risk score: 0.88
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-03-10 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004184. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001902,INV00004186,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004186

Hi AP Team,

Invoice INV00004186 for vendor Nelson LLC is scheduled to release 9 days before the contractual due date.

Risk score: 0.38
Root cause: Insufficient audit trail
Recommended action: DEFER
Recommended release date: 2026-02-05 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004186. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001903,INV00004188,Finance Lead,Escalation,Escalated,2026-05-11,2026-05-13,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004188

Hi AP Team,

Invoice INV00004188 for vendor Johnson-Parks is scheduled to release 8 days before the contractual due date.

Risk score: 0.82
Root cause: System error
Recommended action: ESCALATE
Recommended release date: 2025-08-17 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004188. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001904,INV00004189,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004189

Hi AP Team,

Invoice INV00004189 for vendor Braun, Cook and Nixon is scheduled to release 20 days before the contractual due date.

Risk score: 0.80
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-10-02 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004189. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001905,INV00004193,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004193

Hi AP Team,

Invoice INV00004193 for vendor Holmes-Jordan is scheduled to release 39 days before the contractual due date.

Risk score: 0.87
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-11-12 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004193. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001906,INV00004196,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004196

Hi AP Team,

Invoice INV00004196 for vendor Wheeler PLC is scheduled to release 17 days before the contractual due date.

Risk score: 0.88
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-01-13 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004196. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001907,INV00004197,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004197

Hi AP Team,

Invoice INV00004197 for vendor Patterson-Moore is scheduled to release 17 days before the contractual due date.

Risk score: 0.34
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-12-28 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004197. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001908,INV00004198,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004198

Hi AP Team,

Invoice INV00004198 for vendor Harris-Anderson is scheduled to release 25 days before the contractual due date.

Risk score: 0.58
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-11-15 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004198. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001909,INV00004199,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004199

Hi AP Team,

Invoice INV00004199 for vendor Hayes-Willis is scheduled to release 8 days before the contractual due date.

Risk score: 0.79
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2025-09-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004199. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001910,INV00004200,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004200

Hi AP Team,

Invoice INV00004200 for vendor Baker LLC is scheduled to release 13 days before the contractual due date.

Risk score: 0.78
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2025-11-27 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004200. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001911,INV00004201,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004201

Hi AP Team,

Invoice INV00004201 for vendor Wyatt Ltd is scheduled to release 24 days before the contractual due date.

Risk score: 0.57
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-12-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004201. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001912,INV00004202,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004202

Hi AP Team,

Invoice INV00004202 for vendor Pittman, Rodriguez and Smith is scheduled to release 7 days before the contractual due date.

Risk score: 0.66
Root cause: System error
Recommended action: DEFER
Recommended release date: 2025-07-10 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004202. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001913,INV00004203,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004203

Hi AP Team,

Invoice INV00004203 for vendor Reyes-Wilson is scheduled to release 28 days before the contractual due date.

Risk score: 0.65
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-09-28 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004203. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001914,INV00004209,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004209

Hi AP Team,

Invoice INV00004209 for vendor Walters, Jackson and Clark is scheduled to release 7 days before the contractual due date.

Risk score: 0.76
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-11-07 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004209. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001915,INV00004210,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004210

Hi AP Team,

Invoice INV00004210 for vendor Garza, Williams and Hamilton is scheduled to release 25 days before the contractual due date.

Risk score: 0.85
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-11-09 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004210. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001916,INV00004212,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004212

Hi AP Team,

Invoice INV00004212 for vendor Schwartz and Sons is scheduled to release 25 days before the contractual due date.

Risk score: 0.64
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-01-15 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004212. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001917,INV00004215,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004215

Hi AP Team,

Invoice INV00004215 for vendor Glover, Gillespie and Mooney is scheduled to release 27 days before the contractual due date.

Risk score: 0.81
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-05-10 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004215. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001918,INV00004217,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004217

Hi AP Team,

Invoice INV00004217 for vendor Delgado, Rivera and Smith is scheduled to release 4 days before the contractual due date.

Risk score: 0.79
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-10-03 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004217. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001919,INV00004218,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004218

Hi AP Team,

Invoice INV00004218 for vendor Adkins and Sons is scheduled to release 31 days before the contractual due date.

Risk score: 0.78
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-03-28 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004218. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001920,INV00004221,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004221

Hi AP Team,

Invoice INV00004221 for vendor Wright, Willis and Smith is scheduled to release 27 days before the contractual due date.

Risk score: 0.36
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-08-05 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004221. Please confirm hold/release decision and attach supporting approval evidence.
