invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label,vendor_name,vendor_category,vendor_country,vendor_payment_term,vendor_risk_rating,historical_early_payment_rate,po_payment_term,po_amount,buying_team,contract_payment_term,agreement_type,sap_due_date,sap_payment_release_date,payment_status,payment_method,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day,processor_name,team,avg_daily_volume,historical_manual_override_rate,historical_early_release_rate,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag,source_of_truth_payment_term,contractual_due_date,recommended_release_date,days_to_contractual_due_date,days_paid_early,early_payment_flag,payment_term_mismatch_flag,po_invoice_term_delta,sap_contract_due_date_delta,vendor_early_payment_rate,processor_early_release_rate,processor_manual_override_rate,month_end_flag,weekend_release_flag,high_value_invoice_flag,upr_missing_but_early_flag,sap_error_present_flag,market_risk_score,workflow_risk_signal,approval_risk_score,amount_log,amount_band,root_cause_label,invoice_month,rule_based_term,rule_based_recommended_release_date,target_adjustment_days,true_recommended_release_date,predicted_adjustment_days,override_confidence
INV00004833,V00345,PO0000090,CT000345,P0029,Indonesia,BRL,2025-02-02,2025-02-09,6673.95,90,Medium,Approved,NORMAL_ON_TIME,Weaver and Sons,Raw Materials,Indonesia,90,Low,0.1357,90,28292.89,Corporate,90,Standard,2025-05-07,2025-04-26,Queued,ACH,2025-02-12,12,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 029,AP Americas,158,0.3055,0.1141,0,,Not Applicable,,0,90,2025-05-10,2025-05-10,14,14,1,0,0,-3,0.1357,0.1141,0.3055,1,1,0,1,0,0.38,0.6,0.2,8.806116992603691,Low,System error,2025-04,90,2025-05-10,6,2025-05-16,3,0.5
INV00004834,V00211,PO0000700,CT000211,P0035,Indonesia,GBP,2025-01-31,2025-02-06,7949.99,90,Medium,Approved,CORA_SAP_SYSTEM_ERROR,"Glover, Gillespie and Mooney",IT Services,Indonesia,90,Medium,0.0695,90,36315.24,Nutrition,90,Standard,2025-04-30,2025-04-12,Held,ACH,2025-02-10,2,Approved,Cora/SAP date logic issue detected with code NONE; payment term mapping requires review.,0,NONE,Afternoon,Processor 035,AP LATAM,39,0.2804,0.2733,1,Legal settlement,Approved,Procurement,1,90,2025-05-07,2025-05-05,25,25,1,0,0,-7,0.0695,0.2733,0.2804,0,1,0,0,0,0.38,0.65,0.2,8.98105172819726,Low,UPR,2025-04,90,2025-05-07,-4,2025-05-03,-2,0.6667
INV00004835,V00101,PO0000502,CT000101,P0056,Mexico,USD,2026-01-07,2026-01-11,20530.95,60,Medium,Approved,NORMAL_ON_TIME,Martinez-Foster,Marketing,Mexico,60,Low,0.3227,60,23083.81,Beauty,60,Standard,2026-03-12,2026-03-13,Queued,Wire,2026-01-13,17,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 056,AP Africa,104,0.0713,0.3449,0,,Not Applicable,,0,60,2026-03-12,2026-03-12,-1,0,0,0,0,0,0.3227,0.3449,0.0713,0,0,0,0,0,0.36,0.0,0.2,9.929737488454162,High,Not applicable / on-time,2026-03,60,2026-03-12,0,2026-03-12,0,1.0
INV00004836,V00166,PO0000554,CT000166,P0064,UK,USD,2025-07-02,2025-07-09,62608.25,60,High,Pending,NORMAL_ON_TIME,Rollins Inc,Logistics,UK,60,Low,0.2495,60,104767.7,Corporate,60,Standard,2025-09-09,2025-09-10,Queued,Wire,2025-07-13,13,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 064,AP Africa,75,0.3606,0.4673,0,,Not Applicable,,0,60,2025-09-07,2025-09-07,-3,0,0,0,0,2,0.2495,0.4673,0.3606,0,0,0,0,0,0.22,0.0,0.55,11.044668309750502,Very High,Not applicable / on-time,2025-09,60,2025-09-07,2,2025-09-09,0,0.6667
INV00004837,V00039,PO0000922,CT000039,P0024,USA,INR,2025-12-13,2025-12-13,16537.41,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR,Matthews Ltd,IT Services,USA,60,Medium,0.2259,60,26742.74,Corporate,60,Standard,2026-01-28,2026-01-24,Queued,ACH,2025-12-15,16,Approved,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,1,CORA_SYNC_ERR,Evening,Processor 024,AP LATAM,74,0.359,0.0502,1,Urgent production need,Rejected,Business Unit,1,60,2026-02-11,2026-02-15,18,18,1,0,0,-14,0.2259,0.0502,0.359,0,1,0,0,1,0.25,0.65,0.2,9.713440833364338,Medium,System error,2026-01,60,2026-02-11,5,2026-02-16,4,0.8333
INV00004838,V00250,PO0000870,CT000250,P0016,UK,EUR,2026-01-15,2026-01-20,9266.61,30,Medium,Approved,NORMAL_ON_TIME,Jones Group,Raw Materials,UK,30,Low,0.249,60,15367.13,Foods,30,Standard,2026-02-19,2026-02-26,Queued,Wire,2026-01-23,11,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Afternoon,Processor 016,AP SEA,123,0.2558,0.1121,0,,Not Applicable,,0,30,2026-02-19,2026-02-21,-7,0,0,1,30,0,0.249,0.1121,0.2558,1,0,0,0,0,0.22,0.0,0.2,9.134280804390649,Medium,Not applicable / on-time,2026-02,30,2026-02-19,2,2026-02-21,2,1.0
INV00004839,V00006,PO0001250,CT000006,P0009,Mexico,MXN,2025-07-02,2025-07-07,1859.59,60,Low,Approved,REPEAT_VENDOR_PATTERN,Hodge and Sons,Marketing,Mexico,60,High,0.4102,90,11832.15,Nutrition,60,Standard,2025-09-10,2025-08-21,Held,ACH,2025-07-10,17,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 009,AP India,50,0.0724,0.1789,0,,Not Applicable,,0,60,2025-09-05,2025-09-10,15,15,1,1,30,5,0.4102,0.1789,0.0724,0,0,0,1,0,0.36,0.6,0.2,7.528648920709674,Low,System error,2025-08,60,2025-09-05,4,2025-09-09,5,0.8333
INV00004840,V00147,PO0000716,CT000147,P0045,USA,EUR,2025-05-24,2025-05-26,26404.57,60,Medium,Pending,CORA_SAP_SYSTEM_ERROR,"Myers, Smith and Floyd",Marketing,USA,60,Low,0.02,60,21152.61,Home Care,60,Standard,2025-07-22,2025-06-30,Queued,Cheque,2025-05-29,2,Released,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Afternoon,Processor 045,AP Europe,168,0.1767,0.2184,0,,Not Applicable,,0,60,2025-07-25,2025-07-29,25,25,1,0,0,-3,0.02,0.2184,0.1767,1,0,0,1,1,0.25,0.65,0.55,10.181330251728719,High,System error,2025-06,60,2025-07-25,2,2025-07-27,4,0.6667
INV00004841,V00026,PO0000013,CT000026,P0084,USA,USD,2025-05-03,2025-05-06,98725.53,60,High,Approved,NORMAL_ON_TIME,Donovan-Salinas,Facilities,USA,60,High,0.1665,45,19168.1,Nutrition,60,Standard,2025-07-05,2025-07-09,Queued,SEPA,2025-05-10,1,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 084,AP LATAM,114,0.12,0.0676,0,,Not Applicable,,0,60,2025-07-05,2025-07-07,-4,0,0,1,-15,0,0.1665,0.0676,0.12,0,0,1,0,0,0.25,0.0,0.2,11.500108983629092,Very High,Not applicable / on-time,2025-07,60,2025-07-05,2,2025-07-07,2,1.0
INV00004842,V00101,PO0000646,CT000101,P0087,Mexico,BRL,2025-10-17,2025-10-20,9162.08,60,Medium,Approved,AUDIT_GAP_EARLY_RELEASE,Martinez-Foster,Marketing,Mexico,60,Low,0.3227,60,22101.71,Nutrition,60,Standard,2025-12-24,2025-11-14,Queued,Wire,2025-10-21,28,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 087,AP India,69,0.1056,0.1932,0,,Not Applicable,,0,60,2025-12-19,2025-12-22,35,35,1,0,0,5,0.3227,0.1932,0.1056,0,0,0,1,0,0.36,0.6,0.2,9.122937645692133,Medium,System error,2025-11,60,2025-12-19,1,2025-12-20,3,0.6667
INV00004843,V00029,PO0001006,CT000029,P0051,India,BRL,2025-11-19,2025-11-24,55514.32,30,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT,Davidson LLC,Marketing,India,30,Low,0.313,30,94933.11,Beauty,30,Standard,2025-12-26,2025-12-12,Queued,ACH,2025-11-27,10,Pending,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Morning,Processor 051,AP India,167,0.2475,0.256,1,Executive exception,Approved,Finance Lead,1,30,2025-12-24,2025-12-24,12,12,1,0,0,2,0.313,0.256,0.2475,0,0,0,0,0,0.35,0.55,0.55,10.924414297679625,Very High,UPR,2025-12,30,2025-12-24,-5,2025-12-19,-2,0.5
INV00004844,V00390,PO0000864,CT000390,P0048,South Africa,IDR,2025-06-09,2025-06-13,4673.46,90,Low,Approved,NORMAL_ON_TIME,"Lester, Marsh and Boyle",Packaging,South Africa,90,Low,0.0834,60,36860.6,Ice Cream,60,Standard,2025-08-12,2025-08-15,Queued,Cheque,2025-06-17,10,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Morning,Processor 048,AP Africa,82,0.1879,0.0768,0,,Not Applicable,,0,60,2025-08-12,2025-08-14,-3,0,0,1,-30,0,0.0834,0.0768,0.1879,0,0,0,0,0,0.4,0.0,0.2,8.449868927029831,Low,Not applicable / on-time,2025-08,60,2025-08-12,1,2025-08-13,2,0.8333
INV00004845,V00325,PO0001013,CT000325,P0046,South Africa,EUR,2025-09-16,2025-09-22,7949.58,45,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,"Pierce, Miller and Smith",Marketing,South Africa,45,Low,0.1676,45,29826.6,Home Care,45,Standard,2025-11-06,2025-10-28,Queued,ACH,2025-09-26,13,Approved,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Afternoon,Processor 046,AP LATAM,170,0.1096,0.1866,1,Port clearance,Approved,Plant Manager,1,45,2025-11-06,2025-11-04,9,9,1,0,0,0,0.1676,0.1866,0.1096,1,0,0,0,0,0.4,0.55,0.2,8.981000160962063,Low,UPR,2025-10,45,2025-11-06,-4,2025-11-02,-2,0.6667
INV00004846,V00390,PO0000587,CT000390,P0072,South Africa,IDR,2025-09-03,2025-09-08,56973.34,90,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE,"Lester, Marsh and Boyle",Packaging,South Africa,90,Low,0.0834,90,130140.27,Corporate,60,Standard,2025-11-09,2025-11-10,Queued,NEFT,2025-09-08,16,Pending,Scenario HIGH_VALUE_MANUAL_OVERRIDE: standard queue movement; payment not before contractual due date.,1,NONE,Late Night,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,60,2025-11-07,2025-11-07,-3,0,0,0,0,2,0.0834,0.3203,0.3462,0,0,0,0,0,0.4,0.0,0.2,10.950356270018707,Very High,Not applicable / on-time,2025-11,60,2025-11-07,1,2025-11-08,0,0.8333
INV00004847,V00287,PO0000950,CT000287,P0038,India,MXN,2025-03-08,2025-03-15,9042.65,60,High,Approved,LOW_RISK_STANDARD_PROCESS,Collins-Hudson,Raw Materials,India,60,Low,0.3314,60,78579.46,Nutrition,60,Standard,2025-05-14,2025-05-18,Queued,SEPA,2025-03-16,2,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 038,AP India,114,0.0794,0.3779,0,,Not Applicable,,0,60,2025-05-14,2025-05-14,-4,0,0,0,0,0,0.3314,0.3779,0.0794,0,1,0,0,0,0.35,0.0,0.2,9.109818132958605,Medium,Not applicable / on-time,2025-05,60,2025-05-14,0,2025-05-14,0,1.0
INV00004848,V00209,PO0000482,CT000209,P0085,India,BRL,2025-08-28,2025-09-03,29094.14,45,Low,Approved,LOW_RISK_STANDARD_PROCESS,Walker PLC,Packaging,India,45,Medium,0.1409,60,30006.54,Home Care,45,Strategic,2025-10-18,2025-10-20,Queued,Wire,2025-09-03,4,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 085,AP Africa,69,0.122,0.4229,0,,Not Applicable,,0,45,2025-10-18,2025-10-20,-2,0,0,1,15,0,0.1409,0.4229,0.122,0,0,0,0,0,0.35,0.0,0.2,10.278326428902531,High,Not applicable / on-time,2025-10,45,2025-10-18,2,2025-10-20,2,1.0
INV00004849,V00074,PO0000192,CT000074,P0056,USA,INR,2025-12-12,2025-12-16,26558.62,30,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT,Valdez Inc,Marketing,USA,30,High,0.2598,30,76840.08,Nutrition,30,Standard,2026-01-15,2026-01-05,Queued,Wire,2025-12-19,3,Released,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Evening,Processor 056,AP Africa,104,0.0713,0.3449,1,Executive exception,Pending,Finance Lead,1,30,2026-01-15,2026-01-13,10,10,1,0,0,0,0.2598,0.3449,0.0713,0,0,0,0,0,0.25,0.55,0.55,10.187147296259106,High,UPR,2026-01,30,2026-01-15,-2,2026-01-13,-2,1.0
INV00004850,V00405,PO0001096,CT000405,P0022,Mexico,INR,2026-03-14,2026-03-14,49193.59,60,Medium,Approved,NORMAL_ON_TIME,"Brown, Johnson and Ryan",Facilities,Mexico,60,Low,0.1147,60,16928.74,Home Care,60,Standard,2026-05-13,2026-05-15,Queued,Wire,2026-03-17,4,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 022,AP India,186,0.2132,0.3203,0,,Not Applicable,,0,60,2026-05-13,2026-05-13,-2,0,0,0,0,0,0.1147,0.3203,0.2132,0,0,0,0,0,0.36,0.0,0.2,10.803538937084834,Very High,Not applicable / on-time,2026-05,60,2026-05-13,-1,2026-05-12,0,0.8333
INV00004851,V00386,PO0001012,CT000386,P0008,Mexico,MXN,2025-06-01,2025-06-03,27651.53,60,Medium,Approved,NORMAL_ON_TIME,"Doyle, Fritz and Bishop",Professional Services,Mexico,30,High,0.2823,45,59170.47,Nutrition,30,Standard,2025-07-03,2025-06-18,Held,Wire,2025-06-06,7,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Evening,Processor 008,AP Europe,144,0.2318,0.1621,0,,Not Applicable,,0,30,2025-07-03,2025-07-05,15,15,1,1,-15,0,0.2823,0.1621,0.2318,0,0,0,1,0,0.36,0.6,0.2,10.227472503668688,High,Insufficient audit trail,2025-06,30,2025-07-03,1,2025-07-04,2,0.8333
INV00004852,V00175,PO0001160,CT000175,P0068,India,EUR,2025-04-19,2025-04-20,14455.9,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR,Hernandez-Williams,Marketing,India,30,Low,0.2487,30,6040.59,Home Care,30,Standard,2025-05-13,2025-04-28,Held,ACH,2025-04-22,10,Released,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Evening,Processor 068,AP Africa,178,0.0954,0.1899,0,,Not Applicable,,0,30,2025-05-20,2025-05-24,22,22,1,0,0,-7,0.2487,0.1899,0.0954,1,0,0,1,1,0.35,0.65,0.2,9.578927088220121,Medium,System error,2025-04,30,2025-05-20,6,2025-05-26,4,0.6667
INV00004853,V00298,PO0000380,CT000298,P0082,South Africa,IDR,2026-02-11,2026-02-14,11420.8,30,Medium,Approved,REPEAT_VENDOR_PATTERN,Williams-Lane,Logistics,South Africa,30,Low,0.431,30,39073.2,Ice Cream,30,Standard,2026-03-16,2026-02-26,Queued,ACH,2026-02-14,15,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 082,AP LATAM,157,0.1671,0.2869,0,,Not Applicable,,0,30,2026-03-16,2026-03-17,18,18,1,0,0,0,0.431,0.2869,0.1671,1,0,0,1,0,0.4,0.6,0.2,9.343279089003216,Medium,Behavioural,2026-02,30,2026-03-16,2,2026-03-18,1,0.8333
INV00004854,V00163,PO0000368,CT000163,P0012,USA,GBP,2026-02-23,2026-03-02,26318.87,30,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,"Johnson, Carlson and Travis",IT Services,USA,30,Low,0.4917,30,54028.82,Nutrition,30,Standard,2026-04-01,2026-02-25,Queued,ACH,2026-03-03,9,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,30,2026-04-01,2026-04-01,35,35,1,0,0,0,0.4917,0.3741,0.5169,1,0,0,1,0,0.25,0.7,0.55,10.178079446217328,High,Behavioural,2026-02,30,2026-04-01,1,2026-04-02,0,0.8333
INV00004855,V00166,PO0000554,CT000166,P0034,UK,ZAR,2026-01-13,2026-01-16,13362.11,60,Medium,Approved,NORMAL_ON_TIME,Rollins Inc,Logistics,UK,60,Low,0.2495,60,104767.7,Corporate,60,Standard,2026-03-14,2026-03-22,Queued,ACH,2026-01-16,14,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 034,AP Americas,64,0.1219,0.1216,0,,Not Applicable,,0,60,2026-03-17,2026-03-17,-5,0,0,0,0,-3,0.2495,0.1216,0.1219,0,1,0,0,0,0.22,0.0,0.2,9.500253204431683,Medium,Not applicable / on-time,2026-03,60,2026-03-17,1,2026-03-18,0,0.8333
INV00004856,V00386,PO0001012,CT000386,P0077,Mexico,EUR,2025-06-02,2025-06-08,17147.17,30,Low,Approved,LOW_RISK_STANDARD_PROCESS,"Doyle, Fritz and Bishop",Professional Services,Mexico,30,High,0.2823,45,59170.47,Nutrition,30,Standard,2025-07-05,2025-07-09,Queued,ACH,2025-06-09,10,Held,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 077,AP Africa,83,0.0449,0.201,0,,Not Applicable,,0,30,2025-07-08,2025-07-10,-1,0,0,1,15,-3,0.2823,0.201,0.0449,0,0,0,0,0,0.36,0.0,0.2,9.749646741361286,Medium,Not applicable / on-time,2025-07,30,2025-07-08,2,2025-07-10,2,1.0
INV00004857,V00029,PO0000620,CT000029,P0023,India,BRL,2025-05-06,2025-05-09,27866.14,30,Medium,Pending,NORMAL_ON_TIME,Davidson LLC,Marketing,India,30,Low,0.313,30,44066.49,Foods,30,Standard,2025-06-08,2025-06-09,Queued,NEFT,2025-05-12,14,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 023,AP Americas,69,0.1044,0.2788,0,,Not Applicable,,0,30,2025-06-08,2025-06-08,-1,0,0,0,0,0,0.313,0.2788,0.1044,0,0,0,0,0,0.35,0.0,0.55,10.235203495906362,High,Not applicable / on-time,2025-06,30,2025-06-08,0,2025-06-08,0,1.0
INV00004858,V00266,PO0000430,CT000266,P0017,India,INR,2025-10-12,2025-10-16,18872.93,30,High,Pending,NORMAL_ON_TIME,Smith-Adams,Marketing,India,30,Medium,0.1674,30,15760.78,Home Care,30,Strategic,2025-11-15,2025-11-22,Held,ACH,2025-10-18,14,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 017,AP LATAM,137,0.1925,0.01,0,,Not Applicable,,0,30,2025-11-15,2025-11-15,-7,0,0,0,0,0,0.1674,0.01,0.1925,0,1,0,0,0,0.35,0.0,0.55,9.845536883768636,High,Not applicable / on-time,2025-11,30,2025-11-15,0,2025-11-15,0,1.0
INV00004859,V00323,PO0001070,CT000323,P0041,USA,INR,2025-04-27,2025-04-27,22562.06,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,"Matthews, Miller and Morgan",Facilities,USA,60,Medium,0.2552,60,15128.49,Beauty,60,Standard,2025-06-26,2025-05-17,Held,NEFT,2025-04-30,18,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 041,AP Africa,52,0.3611,0.47,0,,Not Applicable,,0,60,2025-06-26,2025-06-26,40,40,1,0,0,0,0.2552,0.47,0.3611,0,1,0,1,0,0.25,0.7,0.2,10.024069334711825,High,Behavioural,2025-05,60,2025-06-26,2,2025-06-28,0,0.6667
INV00004860,V00321,PO0001138,CT000321,P0036,Mexico,INR,2025-12-17,2025-12-22,7111.95,30,Critical,Approved,NORMAL_ON_TIME,Mendez-Williams,Packaging,Mexico,30,Low,0.2165,30,14865.15,Ice Cream,30,Exception,2026-01-18,2026-01-25,Queued,Wire,2025-12-24,14,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Late Night,Processor 036,AP India,167,0.3129,0.482,0,,Not Applicable,,0,30,2026-01-21,2026-01-21,-4,0,0,0,0,-3,0.2165,0.482,0.3129,1,1,0,0,0,0.36,0.0,0.2,8.86967234532599,Low,Not applicable / on-time,2026-01,30,2026-01-21,1,2026-01-22,0,0.8333
INV00004861,V00082,PO0000813,CT000082,P0044,UK,USD,2025-07-01,2025-07-02,67318.54,45,Critical,Approved,PAYMENT_TERM_MISMATCH,Hernandez Ltd,Professional Services,UK,60,Medium,0.1863,90,31517.59,Beauty,45,Standard,2025-08-02,2025-08-09,Queued,SEPA,2025-07-02,13,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 044,AP Americas,73,0.2386,0.1612,0,,Not Applicable,,0,45,2025-08-16,2025-08-21,7,7,1,1,45,-14,0.1863,0.1612,0.2386,0,1,0,1,0,0.22,0.6,0.2,11.117205815245152,Very High,System error,2025-08,45,2025-08-16,6,2025-08-22,5,0.8333
INV00004862,V00174,PO0000692,CT000174,P0087,Mexico,MXN,2025-05-29,2025-06-01,5105.09,45,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,Taylor PLC,Marketing,Mexico,45,High,0.3364,90,13436.33,Nutrition,45,Standard,2025-07-16,2025-07-22,Queued,SEPA,2025-06-01,10,Approved,Scenario LEGITIMATE_UPR_EARLY_PAYMENT: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 087,AP India,69,0.1056,0.1932,1,Port clearance,Approved,Plant Manager,1,45,2025-07-16,2025-07-18,-6,0,0,1,45,0,0.3364,0.1932,0.1056,0,0,0,0,0,0.36,0.0,0.2,8.538189223968061,Low,Not applicable / on-time,2025-07,45,2025-07-16,3,2025-07-19,2,0.8333
INV00004863,V00144,PO0000251,CT000144,P0001,Brazil,BRL,2026-01-02,2026-01-09,25878.24,60,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Page and Sons,Marketing,Brazil,60,Low,0.1507,60,12378.67,Foods,60,Strategic,2026-03-10,2026-01-25,Queued,ACH,2026-01-09,9,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,60,2026-03-10,2026-03-10,44,44,1,0,0,0,0.1507,0.2754,0.4192,1,1,0,1,0,0.42,0.7,0.2,10.16119638187761,High,Behavioural,2026-01,60,2026-03-10,0,2026-03-10,0,1.0
INV00004864,V00052,PO0000154,CT000052,P0053,India,BRL,2025-06-11,2025-06-12,9797.35,45,Medium,Approved,REPEAT_VENDOR_PATTERN,Thompson-Bush,Facilities,India,45,High,0.3461,45,37187.21,Corporate,45,Standard,2025-07-27,2025-07-15,Queued,ACH,2025-06-12,17,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Evening,Processor 053,AP LATAM,150,0.1483,0.2445,0,,Not Applicable,,0,45,2025-07-27,2025-07-28,12,12,1,0,0,0,0.3461,0.2445,0.1483,0,0,0,1,0,0.35,0.6,0.2,9.189969283136351,Medium,Behavioural,2025-07,45,2025-07-27,0,2025-07-27,1,0.8333
INV00004865,V00037,PO0000571,CT000037,P0012,India,BRL,2025-03-01,2025-03-08,50841.25,90,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,"Perry, Duke and Olson",Facilities,India,90,Low,0.2374,90,185065.21,Foods,90,Exception,2025-06-06,2025-04-26,Queued,NEFT,2025-03-09,27,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,0,NONE,Late Night,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,90,2025-06-06,2025-06-06,41,41,1,0,0,0,0.2374,0.3741,0.5169,1,1,0,1,0,0.35,0.7,0.2,10.836482980815052,Very High,Behavioural,2025-04,90,2025-06-06,0,2025-06-06,0,1.0
INV00004866,V00278,PO0000170,CT000278,P0024,Brazil,BRL,2025-12-28,2026-01-03,41271.52,45,Low,Pending,REPEAT_VENDOR_PATTERN,Henderson LLC,Packaging,Brazil,45,Medium,0.3234,45,35643.84,Home Care,45,Strategic,2026-02-17,2026-02-11,Queued,ACH,2026-01-05,6,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning,Processor 024,AP LATAM,74,0.359,0.0502,0,,Not Applicable,,0,45,2026-02-17,2026-02-17,6,6,1,0,0,0,0.3234,0.0502,0.359,0,0,0,1,0,0.42,0.7,0.55,10.627952182186073,Very High,Behavioural,2026-02,45,2026-02-17,1,2026-02-18,0,0.8333
INV00004867,V00011,PO0000551,CT000011,P0017,UK,BRL,2025-05-24,2025-05-24,16282.52,30,Medium,Pending,PAYMENT_TERM_MISMATCH,Weiss-Guerra,IT Services,UK,90,Low,0.2348,90,36984.34,Foods,90,Standard,2025-08-08,2025-08-13,Queued,ACH,2025-05-25,8,Approved,Cora/SAP date logic issue detected with code TERM_CFG_ERR; payment term mapping requires review.,0,TERM_CFG_ERR,Afternoon,Processor 017,AP LATAM,137,0.1925,0.01,0,,Not Applicable,,0,90,2025-08-22,2025-08-28,9,9,1,1,60,-14,0.2348,0.01,0.1925,0,0,0,1,1,0.22,0.65,0.55,9.69790883240139,Medium,System error,2025-08,90,2025-08-22,8,2025-08-30,6,0.6667
INV00004868,V00407,PO0001045,CT000407,P0001,USA,INR,2025-10-26,2025-10-28,83487.85,45,Low,Approved,CORA_SAP_SYSTEM_ERROR,"Coleman, Parker and Dominguez",Raw Materials,USA,45,Medium,0.1539,45,36317.13,Home Care,45,Standard,2025-12-09,2025-11-10,Queued,Wire,2025-10-30,7,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,1,SAP_BLOCK_MISS,Morning,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,45,2025-12-12,2025-12-17,32,32,1,0,0,-3,0.1539,0.2754,0.4192,0,0,1,1,1,0.25,0.65,0.2,11.332468368988499,Very High,System error,2025-11,45,2025-12-12,6,2025-12-18,5,0.8333
